pair_id,smiles_A,smiles_B,source,transformation,analogs_generated,unique_analogs,B_recovered_exact,B_rank_by_tanimoto,best_tanimoto,top10_tanimoto_mean,smirks_that_recovered_B,runtime_s
CHEMBL_MMP_01707,CCCNc1ccc2c(c1)CC(N)(C(=O)O)CC2,NC1(C(=O)O)CCc2ccccc2C1,ChEMBL-37/mmpdb,[*:1]NCCC>>[*:1][H],242,170,False,,0.5349,0.5091,,0.8845
CHEMBL_MMP_01708,CC(C)NC1CCc2cc(O)c(O)cc2C1O,NC1CCc2cc(O)c(O)cc2C1O,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1][H],215,159,False,,0.5263,0.4797,,1.1712
CHEMBL_MMP_01709,CNC(=O)c1cc(-c2ccncc2)nnc1Cl,NC(=O)c1cc(-c2ccncc2)nnc1Cl,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],75,47,False,,0.6842,0.616,,0.1818
CHEMBL_MMP_01710,NC1=NC(c2ccc(F)cc2)Cc2cc(F)ccc21,NC1=NC(c2ccc(F)cc2)Cc2ccccc21,ChEMBL-37/mmpdb,[*:1]F>>[*:1][H],256,161,False,,0.7297,0.6355,,1.7207
CHEMBL_MMP_01711,O=C(C=Cc1ccc(Br)cc1)c1ccc(O)cc1,O=C(C=Cc1ccc(F)cc1)c1ccc(O)cc1,ChEMBL-37/mmpdb,[*:1]Br>>[*:1]F,216,138,False,,0.7273,0.6022,,1.7433
CHEMBL_MMP_01712,CCc1nnc2c(NC(C)C)nc3ccccc3n12,CCc1nnc2c(NC3CC3)nc3ccccc3n12,ChEMBL-37/mmpdb,[*:1]C(C)C>>[*:1]C1CC1,166,108,False,,0.6596,0.5994,,1.2284
CHEMBL_MMP_01713,N#Cc1ccc2nc(N3CCNCC3)cnc2c1,COc1ccc2nc(N3CCNCC3)cnc2c1,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]OC,151,93,False,,0.6222,0.5527,,1.2995
CHEMBL_MMP_01714,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccc(C#N)cc1,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccccc1,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1][H],272,171,False,,0.8667,0.7319,,1.6625
CHEMBL_MMP_01715,CN1CCCC(c2cccc(O)c2)C1,CCN1CCCC(c2cccc(O)c2)C1,ChEMBL-37/mmpdb,[*:1]C>>[*:1]CC,264,180,True,1,1.0,0.6717,AMINE_010;STER_009;META025;META033,0.9196
CHEMBL_MMP_01716,CC(CCNC(=O)c1ccc(Cl)s1)n1ccnc1,O=C(NCCCn1ccnc1)c1ccc(Cl)s1,ChEMBL-37/mmpdb,[*:1]C>>[*:1][H],93,63,False,,0.6154,0.5662,,0.2396
CHEMBL_MMP_01717,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(CNCC)C3)c(F)c21,ChEMBL-37/mmpdb,[*:1]C1CC1>>[*:1]C=C,165,127,False,,0.7385,0.6999,,1.5649
CHEMBL_MMP_01718,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(C#N)nn3)cccc12,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Cl)nn3)cccc12,ChEMBL-37/mmpdb,[*:1]C#N>>[*:1]Cl,322,198,False,,0.6939,0.6447,,2.0344
CHEMBL_MMP_01719,COCc1c2ccoc2c(OC)c2oc(=O)ccc12,COc1c2occc2c(COCCCO)c2ccc(=O)oc12,ChEMBL-37/mmpdb,[*:1]OC>>[*:1]OCCCO,134,90,False,,0.8696,0.6901,,1.3085
